"country"	"country_code"	"age"	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
"High-income countries"	1503	"55-59"	47335.729	45907.856	46531.693	45414.111	47508.174	47687.795	46758.721	43846.205	43497.799	44847.816	45207.994	39668.201	35930.504	33229.211	32860.745	32649.599	31992.416
"High-income countries"	1503	"60-64"	42485.339	45088.026	43968.784	44653.392	43696.025	45802.858	46079.296	45398.702	42733.613	42453.608	43826.87	44226.129	38886.227	35295.479	32701.769	32385.171	32212.482
"High-income countries"	1503	"65-69"	35950.946	39527.207	42221.904	41474.38	42233.208	41444.667	43560.484	43942.713	43572.303	41207.07	41010.926	42412.882	42858.798	37789.547	34390.154	31941.457	31694.412
"High-income countries"	1503	"70-74"	29536.009	32311.914	35801.151	38550.681	38211.78	39050.101	38455.743	40557.523	41076.774	41051.273	39047.456	38961.75	40387.49	40897.537	36185.792	33046.225	30796.204
"High-income countries"	1503	"75-79"	20179.008	25181.44	27676.762	30969.797	33710.119	33802.392	34723.505	34364.892	36437.512	37097.493	37440.152	35889.386	35944.563	37396.807	37980.46	33767.261	30990.437
"High-income countries"	1503	"80-84"	14029.659	15510.085	19665.667	21796.845	24732.917	27316.464	27798.428	28788.645	28723.051	30689.57	31482.649	32185.941	31173.323	31418.249	32868.971	33548.26	30041.66
"High-income countries"	1503	"85-89"	7606.918	8882.661	10150.268	13156.921	14806.722	17128.444	19294.848	20019.382	21014.785	21225.992	22948.358	23831.669	24776.496	24358.588	24798.525	26191.257	26980
"High-income countries"	1503	"90-94"	2989.234	3547.594	4272.54	5071.713	6781.01	7821.185	9289.178	10752.909	11466.491	12292.611	12660.686	13948.665	14760.555	15706.922	15779.093	16339.803	17556.135
"High-income countries"	1503	"95-99"	645.047	883.281	1093.921	1367.225	1694.014	2355.072	2818.34	3467.364	4165.726	4601.952	5088.351	5402.408	6114.681	6656.598	7313.267	7582.259	8072.649
"High-income countries"	1503	"100+"	69.026	110.617	159.786	208.912	271.562	350.752	500.528	641.388	826.351	1042.398	1222.838	1414.654	1581.869	1841.703	2096.123	2402.397	2645.737
"Middle-income countries"	1517	"0-4"	224855.578	202655.625	187501.875	185133.116	180764.347	172136.532	160755.471	149341.64	139788.852	132865.151	126795.228	120190.686	112893.677	105460.596	98636.19	92587.982	87160.235
"Middle-income countries"	1517	"5-9"	250902.432	222852.457	200849.702	185865.025	183637.53	179415.147	170933.117	159710.084	148434.447	139004.279	132186.472	126211.552	119687.711	112459.953	105085.063	98306.497	92300.989
"Middle-income countries"	1517	"10-14"	240793.694	249560.247	221771.218	199830.75	184941.13	182771.582	178606.746	170195.303	159050.323	147845.725	138477.788	131715.785	125789.42	119309.94	112122.531	104783.078	98038.107
"Middle-income countries"	1517	"15-19"	231330.332	238983.625	247932.718	220307.609	198481.384	183677.819	181557.575	177479.702	169159.997	158103.565	146983.28	137691.579	130997.819	125134.946	118715.166	111583.982	104299.598
"Middle-income countries"	1517	"20-24"	225297.72	228424.153	236247.831	245311.745	217904.762	196248.075	181571.719	179613.639	175674.453	167494.574	156581.886	145596.322	136424.836	129841.44	124080.446	117756.916	110722.083
"Middle-income countries"	1517	"25-29"	231159.59	222046.822	225294.183	233242.189	242385.742	215250.966	193798.605	179348.854	177544.017	173754.183	165736.666	154986.243	144150.447	135112.958	128648.866	122996.68	116781.642
"Middle-income countries"	1517	"30-34"	233821.503	228114.033	219089.874	222469.306	230500.461	239739.282	212898.517	191715.918	177480.222	175807.568	172159.324	164291.414	153688.329	142988.076	134067.156	127703.567	122147.163
"Middle-income countries"	1517	"35-39"	204620.998	230646.019	225042.171	216177.854	219690.992	227822.176	237173.083	210712.529	189811.512	175785.978	174248.076	170737.523	163014.999	152557.16	141986.828	133172.622	126904.352
"Middle-income countries"	1517	"40-44"	182836.963	201192.391	227116.7	221687.335	213030.849	216700.237	224942.299	234445.144	208395.016	187799.648	174016.745	172621.605	169257.649	161694.458	151397.375	140964.728	132269.841
"Middle-income countries"	1517	"45-49"	177559.519	178852.632	197040.606	222861.573	217678.084	209271.222	213112.973	221511.791	231161.022	205598.806	185390.255	171900.562	170668.074	167477.878	160112.928	150006.798	139748.725
"Middle-income countries"	1517	"50-54"	163641.505	172283.704	173627.807	191598.417	217289.819	212418.925	204326.791	208406.859	216957.592	226742.65	201841.392	182137.919	169027.69	168001.533	165048.254	157936.339	148091.931
"Middle-income countries"	1517	"55-59"	136225.181	156630.554	165231.513	166652.511	184330.862	209805.588	205331.646	197685.944	202031.399	210721.146	220672.439	196649.722	177620.703	165023.505	164293.815	161642.558	154879.93
"Middle-income countries"	1517	"60-64"	107558.966	127118.686	147001.813	155541.682	157107.651	174370.222	199482.015	195599.132	188532.197	193162.6	202048.066	212159.346	189340.188	171249.572	159407.885	159055.23	156816.132
"Middle-income countries"	1517	"65-69"	87618.432	96213.667	114687.785	133722.523	142182.407	144030.998	160676.845	185263.524	182139.507	175789.508	180810.445	189861.778	200104.546	178953.98	162231.439	151383.988	151516.175
"Middle-income countries"	1517	"70-74"	54329.267	73472.913	81488.397	98319.476	116012.087	124345.216	126548.206	142324.694	165930.265	163681.066	158333.664	163700.055	172830.847	183128.437	164356.729	149434.68	139901.957
"Middle-income countries"	1517	"75-79"	32938.386	41033.261	56538.628	63637.487	78120.155	93847.993	101828.857	104482.742	118834.499	140636.524	139503.278	135323.783	140910.431	149925.634	160167.576	144395.946	131760.628
"Middle-income countries"	1517	"80-84"	19186.233	21456.469	27409.907	38661.628	44396.782	55886.469	68808.792	76018.863	78800.542	90890.828	109857.18	109704.076	106799.48	112317.503	120886.425	130477.026	118239.003
"Middle-income countries"	1517	"85-89"	8414.44	10113.185	11660.99	15328.439	22258.169	26285.774	34197.748	43553.728	49226.079	51626.133	60693.139	75319.669	75906.957	74311.872	79312.016	86619.732	94666.144
"Middle-income countries"	1517	"90-94"	2580.529	3304.052	4086.477	4872.424	6608.936	9962.221	12207.242	16591.779	22016.956	25600.031	27330.932	32871.602	42157.548	43161.044	42736.697	46496.274	51716.959
"Middle-income countries"	1517	"95-99"	509.402	712.905	934.528	1181.669	1455.275	2040.387	3193.781	4096.003	5843.196	8108.593	9763.169	10646.446	13162.458	17590.465	18462.381	18597.702	20717.103
"Middle-income countries"	1517	"100+"	70.843	104.566	148.095	197.733	254.046	321.839	451.627	711.109	970.91	1425.942	2067.832	2638.491	3028.742	3788.005	5179.504	5896.742	6233.136
"Upper-middle-income countries"	1502	"0-4"	74779.989	62299.834	54776.016	53673.625	52524.091	49924.793	46037.049	41638.754	37677.238	35408.935	33982.729	32442.367	30398.806	28045.448	25837.58	24013.519	22586.821
"Upper-middle-income countries"	1502	"5-9"	89823.71	74376.665	62003.968	54550.069	53471.777	52345.121	49768.115	45903.071	41524.63	37579.325	35323.741	33908.082	32376.453	30340.404	27993.906	25791.863	23972.558
"Upper-middle-income countries"	1502	"10-14"	85843.245	89361.708	74107.882	61790.771	54360.635	53292.721	52175.647	49613.082	45761.952	41396.145	37461.641	35215.651	33808.402	32284.905	30256.914	27918.016	25723.177
"Upper-middle-income countries"	1502	"15-19"	82769.888	85245.118	88881.888	73732.268	61448.945	54039.767	52981.997	51885.046	49342.457	45511.12	41164.198	37247.064	35016.974	33624.768	32116.378	30103.238	27778.824
"Upper-middle-income countries"	1502	"20-24"	84286.285	81916.495	84511.2	88222.065	73143.242	60911.705	53535.37	52510.67	51445.082	48933.963	45134.502	40817.783	36928.497	34723.934	33355.991	31871.369	29882.059
"Upper-middle-income countries"	1502	"25-29"	98143.22	83372.052	81126.593	83798.669	87547.782	72562.339	60395.139	53074.373	52083.315	51049.559	48571.283	44804.629	40518.881	36657.508	34477.802	33132.729	31670.377
"Upper-middle-income countries"	1502	"30-34"	109832.457	97224.606	82613.118	80476.37	83192.781	86987.254	72103.721	60013.69	52743.594	51780.674	50773.863	48323.303	44584.517	40324.696	36485.708	34324.76	32996.492
"Upper-middle-income countries"	1502	"35-39"	91557.178	108740.914	96326.76	81877.919	79832.904	82597.785	86440.131	71670.191	59658.248	52440.612	51505.703	50525.408	48103.149	44392.872	40159.009	36342.172	34199.199
"Upper-middle-income countries"	1502	"40-44"	84754.332	90399.603	107591.467	95383.306	81094.263	79151.884	81966.088	85856.093	71207.348	59282.549	52122.813	51217.22	50265.128	47873.164	44194.559	39989.271	36196.814
"Upper-middle-income countries"	1502	"45-49"	92699.486	83415.173	89107.673	106285.659	94301.108	80206.782	78375.805	81238.679	85170.313	70666.443	58846.088	51754.755	50881.242	49959.996	47603.127	43961.138	39790.062
"Upper-middle-income countries"	1502	"50-54"	90704.698	90720.086	81727.524	87464.665	104584.372	92893.761	79057.451	77358.832	80271.302	84247.062	69932.148	58249.92	51248.943	50415.402	49533.82	47222.725	43630.173
"Upper-middle-income countries"	1502	"55-59"	74257.501	87842.977	88099.549	79497.522	85277.288	102293.68	91005.377	77527.685	75991.199	78958.39	82977.171	68917.02	57424.147	50546.057	49765.083	48935.519	46685.856
"Upper-middle-income countries"	1502	"60-64"	58271.917	70465.389	83830.604	84413.704	76395.812	82242.943	99084.434	88380.747	75410.443	74085.723	77110.332	81169.393	67468.993	56247.585	49545.753	48837.15	48077.854
"Upper-middle-income countries"	1502	"65-69"	51386.241	53329.196	65052.333	78011.078	79088.806	71985.916	77934.663	94492.498	84620.246	72379.938	71331.753	74411.783	78508.373	65338.506	54520.919	48078.093	47467.905
"Upper-middle-income countries"	1502	"70-74"	31829.717	44267.483	46563.938	57499.893	69798.046	71563.267	65750.209	71814.753	87848.003	79121.056	67920.792	67221.868	70347.18	74473.941	62108.273	51906.848	45846.389
"Upper-middle-income countries"	1502	"75-79"	19205.594	24773.747	35155.229	37716.087	47451.143	58708.875	61247.98	57120.322	63167.637	78223.145	71034.733	61311.415	61052.564	64211.031	68341.018	57198.617	47922.408
"Upper-middle-income countries"	1502	"80-84"	11559.064	12926.752	17159.318	24958.333	27519.787	35585.484	45200.355	48324.181	45925.837	51603.842	64959.222	59629.244	51858.183	52117.545	55248.549	59291.778	49891.019
"Upper-middle-income countries"	1502	"85-89"	5192.305	6271.102	7287.052	9982.858	14986.974	17151.552	22991.939	30261.663	33339.817	32395.076	37141.667	47767.481	44485.48	39136.153	39883.883	42829.38	46527.806
"Upper-middle-income countries"	1502	"90-94"	1545.562	2046.905	2571.452	3114.606	4431.318	6948.069	8332.627	11715.351	16100.492	18393.313	18363.442	21589.431	28569.076	27209.992	24372.834	25379.949	27802.998
"Upper-middle-income countries"	1502	"95-99"	291.731	414.651	564.482	733.558	927.977	1381.013	2273.389	2878.185	4264.598	6149.527	7319.023	7521.421	9114.171	12553.505	12334.627	11338.676	12162.126
"Upper-middle-income countries"	1502	"100+"	38.577	54.964	78.783	108.987	145.521	192.008	290.459	492.142	673.442	1026.913	1553.934	1985.997	2181.506	2669.377	3741.699	4092.526	4036.962
"Lower-middle-income countries"	1501	"0-4"	150075.589	140355.791	132725.859	131459.491	128240.256	122211.739	114718.422	107702.886	102111.614	97456.216	92812.499	87748.319	82494.871	77415.148	72798.61	68574.463	64573.414
"Lower-middle-income countries"	1501	"5-9"	161078.722	148475.792	138845.734	131314.956	130165.753	127070.026	121165.002	113807.013	106909.817	101424.954	96862.731	92303.47	87311.258	82119.549	77091.157	72514.634	68328.431
"Lower-middle-income countries"	1501	"10-14"	154950.449	160198.539	147663.336	138039.979	130580.495	129478.861	126431.099	120582.221	113288.371	106449.58	101016.147	96500.134	91981.018	87025.035	81865.617	76865.062	72314.93
"Lower-middle-income countries"	1501	"15-19"	148560.444	153738.507	159050.83	146575.341	137032.439	129638.052	128575.578	125594.656	119817.54	112592.445	105819.082	100444.515	95980.845	91510.178	86598.788	81480.744	76520.774
"Lower-middle-income countries"	1501	"20-24"	141011.435	146507.658	151736.631	157089.68	144761.52	135336.37	128036.349	127102.969	124229.371	118560.611	111447.384	104778.539	99496.339	95117.506	90724.455	85885.547	80840.024
"Lower-middle-income countries"	1501	"25-29"	133016.37	138674.77	144167.59	149443.52	154837.96	142688.627	133403.466	126274.481	125460.702	122704.624	117165.383	110181.614	103631.566	98455.45	94171.064	89863.951	85111.265
"Lower-middle-income countries"	1501	"30-34"	123989.046	130889.427	136476.756	141992.936	147307.68	152752.028	140794.796	131702.228	124736.628	124026.894	121385.461	115968.111	109103.812	102663.38	97581.448	93378.807	89150.671
"Lower-middle-income countries"	1501	"35-39"	113063.82	121905.105	128715.411	134299.935	139858.088	145224.391	150732.952	139042.338	130153.264	123345.366	122742.373	120212.115	114911.85	108164.288	101827.819	96830.45	92705.153
"Lower-middle-income countries"	1501	"40-44"	98082.631	110792.788	119525.233	126304.029	131936.586	137548.353	142976.211	148589.051	137187.668	128517.099	121893.932	121404.385	118992.521	113821.294	107202.816	100975.457	96073.027
"Lower-middle-income countries"	1501	"45-49"	84860.033	95437.459	107932.933	116575.914	123376.976	129064.44	134737.168	140273.112	145990.709	134932.363	126544.167	120145.807	119786.832	117517.882	112509.801	106045.66	99958.663
"Lower-middle-income countries"	1501	"50-54"	72936.807	81563.618	91900.283	104133.752	112705.447	119525.164	125269.34	131048.027	136686.29	142495.588	131909.244	123887.999	117778.747	117586.131	115514.434	110713.614	104461.758
"Lower-middle-income countries"	1501	"55-59"	61967.68	68787.577	77131.964	87154.989	99053.574	107511.908	114326.269	120158.259	126040.2	131762.756	137695.268	127732.702	120196.556	114477.448	114528.732	112707.039	108194.074
"Lower-middle-income countries"	1501	"60-64"	49287.049	56653.297	63171.209	71127.978	80711.839	92127.279	100397.581	107218.385	113121.754	119076.877	124937.734	130989.953	121871.195	115001.987	109862.132	110218.08	108738.278
"Lower-middle-income countries"	1501	"65-69"	36232.191	42884.471	49635.452	55711.445	63093.601	72045.082	82742.182	90771.026	97519.261	103409.57	109478.692	115449.995	121596.173	113615.474	107710.52	103305.895	104048.27
"Lower-middle-income countries"	1501	"70-74"	22499.55	29205.43	34924.459	40819.583	46214.041	52781.949	60797.997	70509.941	78082.262	84560.01	90412.872	96478.187	102483.667	108654.496	102248.456	97527.832	94055.568
"Lower-middle-income countries"	1501	"75-79"	13732.792	16259.514	21383.399	25921.4	30669.012	35139.118	40580.877	47362.42	55666.862	62413.379	68468.545	74012.368	79857.867	85714.603	91826.558	87197.329	83838.22
"Lower-middle-income countries"	1501	"80-84"	7627.169	8529.717	10250.589	13703.295	16876.995	20300.985	23608.437	27694.682	32874.705	39286.986	44897.958	50074.832	54941.297	60199.958	65637.876	71185.248	68347.984
"Lower-middle-income countries"	1501	"85-89"	3222.135	3842.083	4373.938	5345.581	7271.195	9134.222	11205.809	13292.065	15886.262	19231.057	23551.472	27552.188	31421.477	35175.719	39428.133	43790.352	48138.338
"Lower-middle-income countries"	1501	"90-94"	1034.967	1257.147	1515.025	1757.818	2177.618	3014.152	3874.615	4876.428	5916.464	7206.718	8967.49	11282.171	13588.472	15951.052	18363.863	21116.325	23913.961
"Lower-middle-income countries"	1501	"95-99"	217.671	298.254	370.046	448.111	527.298	659.374	920.392	1217.818	1578.598	1959.066	2444.146	3125.025	4048.287	5036.96	6127.754	7259.026	8554.977
"Lower-middle-income countries"	1501	"100+"	32.266	49.602	69.312	88.746	108.525	129.831	161.168	218.967	297.468	399.029	513.898	652.494	847.236	1118.628	1437.805	1804.216	2196.174
"Low-income countries"	1500	"0-4"	52903.609	54612.019	56429.948	59312.37	61321.369	62145.274	62070.08	61635.664	61095.073	60409.452	59285.295	57690.295	55627.101	53361.71	51040.901	48619.176	46129.388
